BASKET_NUM                      ,HSHD_NUM        ,PURCHASE_,PRODUCT_NUM                     ,     SPEND,     UNITS,STORE_R,  WEEK_NUM,YEAR
00042944                        ,4713            ,03-AUG-19,00092504                        ,      4.99,         1,SOUTH  ,        30,2019
00042946                        ,2178            ,03-AUG-19,06588626                        ,         5,         1,SOUTH  ,        30,2019
00042951                        ,2200            ,03-AUG-19,02675806                        ,     19.99,         1,WEST   ,        30,2019
00042958                        ,3246            ,03-AUG-19,03781030                        ,      1.67,         1,SOUTH  ,        30,2019
00042958                        ,3246            ,03-AUG-19,00093635                        ,      3.49,         1,SOUTH  ,        30,2019
00042963                        ,0845            ,03-AUG-19,00986053                        ,      3.49,         1,EAST   ,        30,2019
00042968                        ,2011            ,03-AUG-19,00507946                        ,      5.98,         2,EAST   ,        30,2019
00042970                        ,2652            ,03-AUG-19,06810225                        ,      2.49,         1,WEST   ,        30,2019
00042972                        ,1567            ,02-AUG-19,06935413                        ,       2.5,         2,WEST   ,        30,2019
00042976                        ,3635            ,03-AUG-19,06792146                        ,      4.36,         4,SOUTH  ,        30,2019
00042995                        ,4603            ,03-AUG-19,00008505                        ,      2.18,         1,WEST   ,        30,2019
00042996                        ,1895            ,03-AUG-19,00101328                        ,         3,         1,EAST   ,        30,2019
00042997                        ,3474            ,03-AUG-19,05061452                        ,      2.98,         2,SOUTH  ,        30,2019
00043015                        ,1245            ,03-AUG-19,05158005                        ,         2,         1,EAST   ,        30,2019
00043018                        ,4594            ,03-AUG-19,04545805                        ,      2.49,         1,WEST   ,        30,2019
00043022                        ,3988            ,03-AUG-19,00628522                        ,      2.79,         1,CENTRAL,        30,2019
00043026                        ,0984            ,03-AUG-19,06769283                        ,       2.5,         1,EAST   ,        30,2019
00043029                        ,0196            ,03-AUG-19,00101712                        ,         6,         1,CENTRAL,        30,2019
00043030                        ,3904            ,03-AUG-19,00098746                        ,        .9,         1,EAST   ,        30,2019
00043030                        ,3904            ,03-AUG-19,00101153                        ,        .9,         1,EAST   ,        30,2019
00043035                        ,0438            ,03-AUG-19,05340649                        ,      1.99,         1,CENTRAL,        30,2019
00043035                        ,0438            ,03-AUG-19,00249239                        ,     20.99,         1,CENTRAL,        30,2019
00043036                        ,3840            ,03-AUG-19,00072569                        ,      1.25,         1,EAST   ,        30,2019
00043036                        ,3840            ,03-AUG-19,00086043                        ,       2.5,         1,EAST   ,        30,2019
00043041                        ,2874            ,03-AUG-19,03781030                        ,      1.53,         1,CENTRAL,        30,2019
00043045                        ,1404            ,03-AUG-19,00777980                        ,      3.34,         2,SOUTH  ,        30,2019
00043045                        ,1404            ,03-AUG-19,07069524                        ,      3.34,         1,SOUTH  ,        30,2019
00043047                        ,1277            ,03-AUG-19,05559304                        ,         1,         1,CENTRAL,        30,2019
00043048                        ,3232            ,03-AUG-19,00075262                        ,       3.5,         1,EAST   ,        30,2019
00043050                        ,3319            ,03-AUG-19,05090045                        ,      4.69,         1,EAST   ,        30,2019
00043052                        ,4836            ,03-AUG-19,04201714                        ,         2,         2,SOUTH  ,        30,2019
